text,category
"Top judge clashes with ministers

The UK's top judge has revealed he has clashed with ministers about how the heads of public inquiries are chosen.

Lord Woolf said he was determined his current veto on whether a judge should chair an inquiry should continue as a guard for judicial independence. But he told MPs the Lord Chancellor, Lord Falconer, was insisting he should have the final say in such cases. Lord Hutton's inquiry into the death of Dr David Kelly sparked debate about who should run inquiries.

The government says the lord chancellor would be unlikely to go against Lord Woolf's wishes. Lord Woolf, who is Lord Chief Justice of England and Wales, was giving evidence to the Commons public administration select committee's inquiry into public inquiries. He said he had not been involved in the choice of Lord Hutton, who as a law lord did not come under his jurisdiction. But he argued he should have a veto on whether judges generally should chair a particular inquiry and if so, which judge it should be. In written evidence to the committee, Lord Woolf said: ""I have, so far, failed to reach an agreement with the lord chancellor on this issue ... I intend to maintain my position and will press for this safeguard to be in any future legislation.""

Judges should think carefully before heading an inquiry into a highly political issue, such as the intelligence on Iraq's weapons of mass destruction, he said. He argued: ""The subject matter of the inquiry may be so political that it would be damaging to the judiciary for a judge to be involved. ""In addition, the question of whether there should be an inquiry at all may be highly controversial and if a judge is appointed, the judiciary, as a result of the appointment, may be seen as siding inappropriately with the government."" He told the MPs: ""Anything that tends to undermine the confidence of the public in the judiciary worries me.""

Lord Woolf said the current rules were not written down but it was inconceivable in practice that the lord chancellor would overrule his concerns. But that situation could change with new legal reforms. The issue had been ""overlooked"" when a new agreement was drawn up about those responsibilities and the dispute had emerged in later discussions. ""What I am asking for is a situation where if the lord chancellor cannot obtain my agreement [on appointing a judge], it doesn't happen,"" he said.

Lord Woolf said he did not think there would be difficulties but he wanted to establish the principle. A Department for Constitutional Affairs spokeswoman said Lord Woolf and Lord Falconer agreed about what happened in practice. ""Their disagreement is about whether the legislation should include a requirement for consultation or concurrence - a very narrow dispute, in Lord Woolf's words,"" she said. ""As Lord Woolf also acknowledged, it is highly unlikely that the lord chancellor would appoint a judge against the wishes of the lord chief justice. ""Judges are free to decide for themselves whether to accept positions as inquiry chairs."" Parliament will examine the issue next year when it debates a new bill about public inquiries.",politics
"UK helps raped Rwandan women

Britain is to give a £4m grant to help women survivors of the Rwandan genocide who were raped and often deliberately infected with HIV/Aids.

An estimated 25,000 girls and women were raped during the 1994 genocide. About 800,000 Tutsis and moderate Hutus were killed by Hutu militias after the assassination of an ethnic Hutu leader. The five-year Department for International Development funding will enable more survivors to have access to anti-retroviral treatment.

The plight of the infected women was overshadowed for a long time. It was overshadowed by Rwanda's emergence from the 100 days of slaughter, during which time the mass killings took place, and the women's fate was largely a taboo subject. But many of the women were widowed and they now not only have their own children to care for but, in many cases, orphans too.

As the women die, the number of Rwanda's orphans rises. Until recently, very few of the women have had access to anti-retroviral treatment. That is now starting to change. This funding is intended to make anti-retrovirals and other care available for some 2,500 women. Mary Kayitesi Blewitt, founder of the Survivors Fund (SURF), one of the organisations through which the funds are being channelled, said it was a recognition, before it was too late, that the survivors should be a priority for help.",politics
"Act on detention ruling, UK urged

The government must act quickly on the Law Lords' ruling that detention of foreign terror suspects without trial is unlawful, Mary Robinson has said.

The former UN commissioner for human rights and Irish president told Radio 4's Today the government's response would be scrutinised internationally. ""It would be very troubling if the government did not accept the judgement and then work within it,"" she said. Home Secretary Charles Clarke has said detainees will not be freed at present. Speaking to Parliament on his first day in office as home secretary following David Blunkett's resignation, Mr Clarke said: ""I will be asking Parliament to renew this legislation in the New Year. ""In the meantime, we will be studying the judgement carefully to see whether it is possible to modify our legislation to address the concerns raised by the House of Lords.""

Mrs Robinson said the Law Lords' ruling was ""in line with international legal opinion"" and praised their ""very decisive"" eight to one majority. ""What the Law Lords did was acknowledge the role of the government, but say that there had been a disproportionate use, that it amounted to executive detention and it was discriminatory because it didn't apply to British citizens,"" she said.

Mrs Robinson warned that a lack of action by the British government could lead to further action in legal arenas such as the European Court of Human Rights in Strasbourg. ""If the government were not to accept this ruling then there is further redress, including possible damages for the individuals who could claim that the government either was tardy or was resisting the implications of the judgement of the Law Lords."" She said a meeting of the Club of Madrid - a group of former world leaders - to be held in the Spanish capital on the March anniversary of the train bombings there would probably discuss the ruling and its implications. ""I have no doubt that this judgement will be looked at, both as a very positive step in clarifying the law and restating the fundamental principles, but also the response of the British government will be under quite a clear international scrutiny there.""

The detainees took their case to the House of Lords after the Court of Appeal backed the Home Office's powers to hold them without limit or charge. The government opted out of part of the European Convention on Human Rights concerning the right to a fair trial in order to bring in anti-terrorism legislation in response to the 11 September attacks in the US. Any foreign national suspected of links with terrorism can be detained or can opt to be deported. The Law Lords said the rules were incompatible with the European Convention on Human Rights as they allowed detentions ""in a way that discriminates on the ground of nationality or immigration status"". The case was heard by a panel of nine law lords rather than the usual five because of the constitutional importance of the case.",politics
"UK rebate 'unjustified' - Chirac

French president Jacques Chirac has called the UK's £3bn rebate from the European Union ""unjustified"".

Speaking after a summit meeting he said unless it was put up for discussion the EU would never be able to reach agreement on its medium term finances. Earlier Foreign Secretary Jack Straw said the UK was prepared to veto any bid to reduce the rebate secured by Margaret Thatcher in 1984. He said it remained justified because less EU farm money came to the UK.

Mr Chirac told reporters in Brussels: ""One can only have a reasonable budgetary balance if we put back on the table the British cheque. It can no longer be justified. It was from the past."" But a UK Government official responded: ""Even with the rebate, the UK pays two and a half times more than France contributes to the EU budget. Without it we would pay 14 times as much as France. ""There can be no deal on future financing which does not protect the rebate.""

The 25-member EU is gearing up for tough negotiations on its budget plans for the period 2007-2013, with the bloc's Luxembourg presidency hoping to strike a deal at a June summit. Earlier Conservative Graham Brady said the rebate was a ""crucial test"" of how firmly ministers were prepared to stand up for Britain. EU Commission president Jose Manuel Barroso has indicated he wants the rebate to come to an end. Mr Straw said that as well as the veto over the rebate the UK wanted to keep a tight rein on national contributions.

The UK, France, Germany, Austria, the Netherlands and Sweden want the EU budget to be capped at 1% of member states' combined national incomes - the European Commission has urged an increase to 1.26%. Mr Straw has said the EU commission's proposal would mean a 35% hike in the budget. Shadow Europe minister Mr Brady said: ""I believe it is essential that Britain keeps the rebate and I think it's a crucial test of how firmly the British government is prepared to stand up for Britain internationally in Europe.

""The UK is already one of the biggest net contributors to the EU ."" The foreign secretary meanwhile said the ""justice"" of the rebate remained. ""We have one of the lowest net receipts of any EU country because of the relatively small size of our agriculture sector and its efficiency. ""That continues to be the case.""

UK Independence Party leader Roger Knapman said the rebate was ""set in stone"" and there was no reason to negotiate about it. ""It is extraordinary to do it at this time, just as we are becoming the biggest contributor to the EU. If we lose our rebate as well, the British taxpayer is going to be bled at such a rate that I think everyone will go off the European project."" EU leaders are holding talks in Brussels on how to re-energise the sluggish European economy. UK Prime Minister Tony Blair is meeting his EU counterparts to finalise a package of measures aimed at stimulating growth and boosting employment ahead of a series of referendums on the European Constitution. The plans could introduce a free market into everything from computer services to construction. Critics - including Germany and France - believe liberalisation could result in companies shifting staff to cheaper bases in Eastern Europe, undercutting large EU economies and undermining social protections. There are also concerns about the number of workers from eastern European countries who will head west, exacerbating the already high unemployment levels in Germany.

Mr Straw insisted there was nothing to fear from the services directorate. ""European countries overall have benefited hugely from the free market in goods,"" he said. ""What we are now talking about is developing that market into an internal market in services."" Britain's low unemployment meant there was less ""neurosis"" about people coming from eastern European countries. ""In countries like Germany and France, where frankly because of a tighter social market they have much higher levels of unemployment, there is increasing anxiety about other people coming in,"" he said.",politics
"Pre-poll clash on tax and spend

Labour and the Tories have clashed over tax and spending plans as the row over Gordon Brown's Budget turned into a full scale pre-election battle.

Tony Blair claimed a Tory government would ""cut"" £35bn from public services hitting schools, hospitals and police. Tory chairman Liam Fox accused Labour of ""at best misrepresentation at worst a downright lie"" and said the ""smear"" tactics were a sign of desperation. The Lib Dems accused Mr Brown of ducking the issue of council tax rises.

Appearing together at a Labour poster launch, the prime minister hailed his chancellor's ""brilliant"" performance. And he claimed the Tories would cut £35bn from public services, which was the equivalent of sacking every doctor and teacher in the UK.

The Tories said they would not cut spending but agreed public spending would increase more slowly under their plans - leading to a total of £33.5bn less spending than that anticipated by Labour by 2011. But they say not a single doctor, teacher or nurse will be cut. Dr Fox said: ""We have said we will be spending more, year on year over and above inflation. ""And to call that a cut is at best a misrepresentation, at worst a downright lie.""

Tory shadow chancellor Oliver Letwin also predicted Mr Brown would have to raise taxes by £10bn or £11bn if Labour was re-elected because he was borrowing and spending too much. For the Lib Dems, Vince Cable said the chancellor had failed to deal with the ""looming problems"" of revaluation of council tax bands which he argued would result in ""massive increases"" for some. Mr Brown and Mr Blair staged a show of unity on Thursday morning, the day after the chancellor delivered a record-breaking ninth Budget.

Mr Cable said taxation as a share of the economy would go up under all three of the main parties. The chancellor meanwhile insisted his spending plans were ""affordable"". In Wednesday's Budget, Mr Brown doubled the level at which homebuyers pay stamp duty, unveiled a rise in child tax credit and a £200 council tax refund for over-65s. Defending the plans, he told Today: ""I will take no risks with the stability of the economy. ""All our spending plans announced yesterday [Wednesday], including what we can do for pensioners, as well as for young families and on stamp duty and inheritance tax, all these are costed and affordable."" In a further sign, if any were needed, that the election is approaching, the House of Commons authorities have formally told MPs their offices will be ""deep cleaned"" during the three-week poll campaign. Mr Blair has yet to name the day - but it is widely expected to be 5 May.",politics
"CSA 'could close', says minister

Ministers would not rule out scrapping the Child Support Agency if it failed to improve, Work and Pensions Secretary Alan Johnson has warned.

But he said replacing the controversial CSA would be ""the nuclear option"". A report by the Commons work and pensions committee called for the agency to be wound up unless it improved its service within weeks. Chairman Sir Archy Kirkwood said: ""If the agency cannot be rescued, then it must be replaced.""

The committee reached its conclusions after it found that nearly 250,000 cases have yet to be processed. It warned that it could be five years before the CSA was ""fit for purpose"", describing it as ""a failing organisation"" and ""in crisis"" with parents facing payment delays and inaccurate maintenance calculations. The report urged the CSA to draw up contingency plans, including the ""abandonment option"", to be presented to Parliament by Easter, in case the CS2 computer system could not be made to work.

And responding to calls for the agency to be scrapped, Mr Johnson told BBC Radio 4's Today programme: ""I certainly wouldn't rule out the nuclear option of moving to a completely new system. ""But I think the select committee would agree with me we would only do that when we were absolutely convinced that this system just isn't going to work.""

The MPs launched their inquiry into the CSA's performance after it became clear that, despite the introduction of a simpler system of calculating maintenance payments for new cases in 2003, a backlog of claims was building up. The MPs found the £456m system from American IT giant EDS was ""nowhere near being fully functional and the number of dissatisfied, disenchanted and angry customers continues to escalate"". Faced with the committee's criticism, the government has suspended its plan to cut the agency's staff by 25%. The CSA has been surrounded in controversy since its introduction in 1993 to assess and enforce child support payments by absent parents.

It is currently chasing outstanding payments of more than £720m, while a further £947m has been designated as ""unrecoverable"".

Michelle, a mother of twins, said she had not received a penny of the £57 a week she should be receiving from her ex-partner and had faced an ""on-going battle"" with the CSA. Her forms have twice been lost in the post, she said. ""I don't receive correspondence, I don't receive phone calls, I have to chase them all the time,"" she said. Theresa May, Tory shadow work and pensions secretary, said: ""We have got to find a way that's going to ensure those payments get through to the people who are due them."" The agency's former chief executive Doug Smith quit last autumn claiming he was ""seriously disappointed"" with its performance. The committee said the National Audit Office should investigate why the EDS system had gone so badly wrong. It blamed the agency's senior management for a ""multitude of problems"" within the agency, including for an apparent lack of training of frontline staff.",politics
"Visa row mandarin made Sir John

The top civil servant at the centre of the David Blunkett visa affair has been knighted in the New Year Honours.

Sir John Gieve was Home Office permanent secretary during the saga which ended with Mr Blunkett quitting. He and other civil servants were criticised for failing to recall how the visa for Mr Blunkett's ex-lover's nanny came to be fast-tracked. The outgoing head of the troubled Child Support Agency Doug Smith also earns an honour in the New Year's list. Mr Smith, 57, whose retirement was announced by Work and Pensions Secretary Alan Smith in November, is made a Commander of the Order of Bath.

Both men were giving evidence to a Commons committee on the computer difficulties facing the agency, which left thousands of single parents without any maintenance payments, when the announcement was made. The knighting of Sir John, 54, will be received with astonishment by opposition politicians.

The Liberal Democrats said it ""beggared belief"" he and fellow officials could not remember how Leoncia Casalme's application for indefinite leave to remain went from Mr Blunkett's office to the head of the Immigration and Nationality Department. Meanwhile, the Conservatives accused officials of a ""collective failure"" of memory. But Sir Alan Budd, who led an inquiry into the affair, said he had no reason to believe anyone involved had deliberately withheld information.

Downing Street defended the decision to honour both men, with a spokesperson saying: ""You have to look at their whole career."" Sir John was made permanent secretary in April 2001 following a Civil Service career which dates back to 1974. He has also worked in the Treasury and the Department of Employment. A Department for Work and Pensions spokeswoman said of Mr Smith's honour: ""The award reflects all that he has achieved in a Civil Service career, principally in the Inland Revenue, spanning over 40 years - not just his role as chief executive of the Child Support Agency.

""In his career he has personally led a number of successful major change programmes."" Mr Smith is set to stay on at the CSA until March. Less controversial will be the knighthoods for Derek Wanless and Mike Tomlinson, who undertook major government reviews on health and education respectively. Former NatWest chief executive Mr Wanless, 57, has delivered not one but two major reports on the NHS. Ex-chief inspector of schools Mr Tomlinson, 62, has recommended replacing A-Levels and GCSEs with a new diploma system in a shake-up of the exams system.",politics
"Whitehall shredding increasing - Tories

Civil servants have drastically stepped up the shredding of official documents, figures compiled by the Tories suggest.

Some government departments had doubled the number of documents being shredded ahead of the Freedom of Information Act's implementation on 1 January. Departments for defence, environment and trade, which had all increased file destruction, said they were following rules governing public records. But the Tories want the information commissioner to investigate. The Freedom of Information Act will for the first time give members of the public access to government records previously kept secret for 30 years. But BBC Political Correspondent James Hardy said the prospect of outsiders poking their noses into the inner workings of Whitehall appeared to be causing jitters among the mandarins.

Liberal Democrat Alan Beith - who chairs the select committee which monitors the Department of Constitutional Affairs - said if the claims were true, Whitehall was ""acting entirely against the spirit of the new Act"". ""Both the information commissioner and the select committee will have to keep this issue under very close scrutiny."" Fellow Lib Dem Norman Baker said the episode painted an ""unflattering picture of the inner workings of government"". ""It is clear that the government's initial enthusiasm for open government has turned to self-serving cynicism."" Dr Julian Lewis, the Conservative spokesman for the Cabinet Office, said he had discovered a huge acceleration in shredding from a series of parliamentary answers.

The Department of Work and Pensions destroyed nearly 37,000 files last year - up 22,000 on four years ago when the Act was passed. The number of files destroyed by the Ministry of Defence and the departments of Environment, Food and Rural Affairs and Trade and Industry has also risen dramatically. Dr Lewis has called for an investigation by the information commissioner Richard Thomas. Earlier this week, Mr Thomas said he was looking into Cabinet Office orders telling staff to delete e-mails more than three months old. He said he ""totally condemned"" the deletion of e-mails to prevent their disclosure under freedom of information laws coming into force on 1 January.

Government guidance said e-mails should only be deleted if they served ""no current purpose"", Mr Thomas said. A Cabinet Office spokeswoman said the move was not about the new laws or ""the destruction of important records"". The Freedom of Information Act will cover England, Wales and Northern Ireland from next year. Similar measures are being brought in at the same time in Scotland. It provides the public with a right of access to information held by about 100,000 public bodies, subject to various exemptions.",politics
"Labour MP praises Tory campaign

The Conservatives have been ""a lot smarter"" in the way they have conducted the general election campaign, a Labour backbencher has said.

Derek Wyatt said having a five month campaign ""turned off voters"" and suggested people were already ""rather bored of the thing"". He wants a greater campaigning role for Chancellor Gordon Brown. Labour said the economy was at the heart of the campaign and Mr Brown therefore had a prominent role. But Mr Wyatt argued: ""By some way, he is currently the figure in all of the polls that people trust and see that has delivered over eight years an economy unmatched anywhere in the world. ""So, it would be a tad foolish of the Labour Party if we did not use him as we have done over the past three elections.""

Labour's election chief Alan Milburn denied there was an attempt to sideline Mr Brown after facing criticism for letting the Tories set the agenda. However, Mr Wyatt predicted the campaign would get under way properly once the chancellor delivered his budget. The MP for Sittingbourne and Sheppey said Prime Minister Tony Blair had been ""trying very hard"" to improve his own standing with the electorate through a ""sort of campaign of trust"". But Mr Blair had been ""hurt"" by the Iraq controversy, he added. A Labour party spokesman played down differences with Mr Wyatt and said Mr Brown already had a prominent campaign role. ""This election is a choice between Labour taking Britain forward and the Conservatives taking us back.""",politics
"Tories opposing 24-hour drinking

The Tories say plans to extend pub opening times should be put on hold until binge drinking is under control, despite backing a law change last year.

Spokesman David Davis said ministers had failed to make his party aware of concern among senior police that plans would cause more anti-social behaviour. Notts police chief Steve Green said innocent people would suffer. But Culture Secretary Tessa Jowell said a delay would be ""disastrous"" and she accused the Tories of opportunism. The government would go ahead with the changes which would give police more power to tackle excessive drinking, she added. Earlier chief constable Green questioned how his officers would be able to practically apply powers allowing them to shut down problem premises. ""If you look at the Market Square in Nottingham, if a fight takes place which licensed premises do you go and lay the responsibilty at the door of?"" he asked on BBC Radio 4's World at One programme.

He warned that if drinking establishments were allowed to open until three or four in the morning the police would have to take officers off day shifts in order to do their job effectively at night. Earlier this year the Royal College of Physicians said it opposed the plan to extend drinking hours when there was already an ""epidemic"" of binge drinking. Minister Richard Caborn said the government was tackling the causes and the symptoms of the problem by allowing more powers to close down problem premises. It is hoped that allowing pubs and clubs to stay open longer will stagger closing times and end the current situation where drinkers spill on to the streets all at once. Earlier Tony Blair defended the plans against criticism from one of his own backbenchers.

""My view of this is very clear: we should have the same flexibility that other countries have and then we should come down really hard on those who abuse that freedom and don't show the responsibility,"" he told MPs. ""The law-abiding majority who want the ability, after going to the cinema or theatre say, to have a drink at the time they want should not be inconvenienced, we shouldn't have to have restrictions that no other city in Europe has, just in order to do something for that tiny minority who abuse alcohol, who go out and fight and cause disturbances. ""To take away that ability for all the population - even the vast majority who are law abiding - is not, in my view, sensible."" This week a judge claimed easy access to drink was breeding ""urban savages"" and turning town centres into no go areas. Judge Charles Harris QC made his remarks as he sentenced three men for assaults carried out while drunk and high on drugs after a night out.",politics
"MPs issued with Blackberry threat

MPs will be thrown out of the Commons if they use Blackberries in the chamber Speaker Michael Martin has ruled.

The £200 handheld computers can be used as a phone, pager or to send e-mails. The devices gained new prominence this week after Alastair Campbell used his to accidentally send an expletive-laden message to a Newsnight journalist. Mr Martin revealed some MPs had been using their Blackberries during debates and he also cautioned members against using hidden earpieces.

The use of electronic devices in the Commons chamber has long been frowned on. The sound of a mobile phone or a pager can result in a strong rebuke from either the Speaker or his deputies. The Speaker chairs debates in the Commons and is charged with ensuring order in the chamber and enforcing rules and conventions of the House. He or she is always an MP chosen by colleagues who, once nominated, gives up all party political allegiances.",politics
"Conservative MP defects to Labour

A Conservative MP and former minister has defected to Labour.

Robert Jackson, 58, MP for Wantage in Oxfordshire, said he was disillusioned with the party's leadership and its ""dangerous"" views on Europe. Prime Minister Tony Blair declared himself ""delighted"", saying Mr Jackson would be warmly welcomed by Labour MPs. Mr Jackson, who has clashed with his leaders over tuition fees and Europe in the past, served as higher education minister between 1987 and 1990. In a letter to his constituency chairman he wrote: ""It is in the country's best interest that Tony Blair rather than Michael Howard should form the next government."" While saying he admired Mr Blair's ""courageous"" leadership of the country, he bitterly criticised the Conservatives stance on Europe. ""The Conservative Party's hostility to Europe has now hardened to the point at which it advocates the unilateral denunciation of Britain's treaty obligations,"" he wrote.

Mr Blair said Mr Jackson was a ""decent, fair-minded and dedicated public servant... who will be warmly welcome by Labour MPs and members"". ""As he rightly says, [the Conservatives] have learned nothing from their two election defeats and are, if anything, drifting further rightwards,"" he added. A spokesman for Michael Howard said Mr Jackson's views on policy issues were ""very different"" from those of the party leadership. ""He believes students should pay tuition fees, that Tony Blair should not be criticised over his handling of the Iraq war and that more powers should be given to Europe,"" the spokesman said. He added that it was not surprising Mr Jackson had chosen to leave the Conservatives. Mr Jackson is due to stand down at the next election. He is the third Conservative MP to defect to Labour since 1997.",politics
"Will the Budget bring out smiling voters?

As Tory spokesman Oliver Letwin said - any chancellor would use his pre-election budget to offer some vote winning sweeteners, wouldn't he.

And everyone does, indeed, expect Gordon Brown to do just that in his last budget before the expected polling day of 5 May. There will be plenty of talk about taking no risks with the economy or handing out irresponsible giveaways. But Mr Brown will stun Westminster and break just about every historical precedent if he fails to do something designed to put a smile on voters' faces and make them more inclined to back Labour in the election. And there has already been speculation about possible tax reductions for the poorest and increasing the threshold on stamp duty in this week's Budget. The aim of his package will be to keep any disillusioned core Labour voters in the fold, while ensuring the middle England voters who gave Tony Blair two election victories don't desert him at the third poll.

And, needless to say, there will be plenty of analysis of what impact the Budget will have on Mr Brown's own ambitions to replace Mr Blair as prime minister at some point after a third win. But there is a shadow hanging over this pre-election performance - in the shape of £11 billion or thereabouts. That is the size of the financial ""black hole"" the Tories, backed by some independent forecasters, believe Mr Brown will have to fill with tax increases after the election.

The opening shot in that battle was fired at the weekend with claims a Treasury leak suggested Mr Brown was ready to slap capital gains tax on home sales to raise some of that cash. It was immediately denied, but the Tories remain suspicious, claiming that, as Mr Letwin said, if the money does not come from there, where will it come from.

Mr Brown will undoubtedly claim the forecasts are simply wrong and that he will have absolutely no need to raise taxes after the election, should Labour win. Previous gloomy forecasts proved wrong, he will argue, while suggesting that only by sticking with him can Britain continue to have a sound economy, low unemployment and high public spending. The opposition will reject that by claiming they can keep the economy sound, increase spending and cut taxes at the same time.

The Liberal Democrats will also promise to run a sound economy, but based on increased taxes to fund spending and, amongst other things, abolishing the council tax in favour of a local income tax. And there will be prolonged argument over which of the parties can make the greatest savings in Whitehall and beyond to fund their policies. But probably what that all boils down to is a simple question of which of the parties the voters most trust to keep the economy stable and avoid any unpleasant surprises in the coming years. And it is probably still the answer to that one question that will overwhelmingly decide the outcome of the general election.",politics
"Labour's four little words

Labour has unveiled the four little words that will form the heart of its general election campaign which, for those just returned from the planet Galifray, is ""looming"".

The slogan ""Britain forward not back"" (no, it's not an instruction from one of those inter-planetary Time Lords) is to become as much a part of our daily lives as the sky - it's always there but we mostly stop noticing. The word ""Britain"" is cast on a red background - a nod to Old Labour. ""Forward"" is in italics and cunningly slopes forward and, along with ""not back"", is set against a mushy pea green background. As one of the journalists assembled at the unveiling declared, it was all very post modern, or something. Great use of colour. Those ad men really do earn their money. And, coincidentally, the ad men who came up with the abandoned flying pigs and so-called ""Fagin"" posters which caused Tory protests have not been sacked but, as election supremo Alan Milburn declared, ""are doing a very good job"".

Mr Milburn, in the latest in his series of pre-election-campaign campaigning, explained the slogan was the reaction to polling which suggests the public believe Labour and Tony Blair are the future while Michael Howard and the Tories would take the country backwards. ""Not many people talk about the years before 1997 as the good old days,"" he declared. It would be an aggressive campaign because things would inevitably boil down to a choice between Labour and the Tories.

Nobody, he claimed, could picture Liberal Democrat leader Charles Kennedy walking up Downing Street the day after polling. They could, however, picture Michael Howard or, of course, Tony Blair doing it. So it was only right that the campaign concentrated on rigorously examining the opposition's policies and past record. And Tony Blair would be in the very front line of that campaign, he said. ""Between now and the election the prime minister will be spending more time out of London than in it but in Britain, not overseas,"" he promised. ""He will be leading the domestic debate from the front, listening, taking the flak."" So, let's get on with it then.",politics
"UK youth 'interested' in politics

The majority of young people are interested in politics, holding ""strong opinions"" on policies and have a ""keen appetite"" for direct action.

Research undertaken for voting watchdog the Electoral Commission suggests 81% of 16 to 20-year-olds feel strongly about issues like crime and education. The survey findings are being released to coincide with the launch of the Y Vote Mock Elections 2005 initiative. Mock elections are planned to take place in schools across the UK.

Electoral Commission boss Sam Younger said: ""We know that young people often feel disengaged from democratic life and we believe in working creatively to encourage their interest and participation. ""Mock elections can play an extremely valuable role in helping young people understand how the democratic process works and why it matters,"" he said. The survey of a sample of 500 British 16 to 20-year-olds and 500 21 to 25-year olds ""showed Britain's young people are far from apathetic about issues that matter to most of their lives"". The Y Vote initiative is being run jointly by the Electoral Commission, the Hansard Society and the Department for Education and Skills in the run-up to local elections and the general election, possibly on 5 May. Michael Rafferty, who is mock elections project manager at the Hansard Society, said he looked forward to seeing schools and colleges across the UK participating in the mock votes.",politics
"Civil servants in strike ballot

The UK's biggest civil service union is to ballot its 290,000 members on strikes in protest at government plans to extend their pension age to 65.

The Public and Commercial Services Union will co-ordinate any action with up to six other public sector unions. Unions have already earmarked 23 March for a one-day strike which could involve up to 1.4 million UK workers. The government says unions will be consulted before any changes are made to the pension system.

PCS leader Mark Serwotka warned there could be further walkouts unless there was a government rethink.

""For a government that lectures everyone on choice - choice on public service, choice on this and choice on that - isn't it ironic that they're saying to public sector workers there is no choice,"" he said. ""If you want the pension you were promised when you started you must work for an extra five years - that is working until people drop. ""In the 20th century, it's completely unacceptable."" BBC correspondent Stephen Cape said the combined unions represented ""a formidable force"" which could embarrass the government in the run-up to the General Election. A stoppage involving civil servants, in particular, could seriously disrupt or close government departments, agencies and museums, he said.

Opposition to raising the retirement age is ""one thing all the unions are agreed on"", our correspondent added. Unison's 800,000 workers, the Transport and General Workers' Union's 70,000 and Amicus' 20,000 are among those being balloted about a 23 March walkout. Deputy Prime Minister John Prescott held a private meeting with senior union figures on Thursday night. Our correspondent said that he understood no deal had been offered in that meeting but that there was room for further negotiations. There was ""some possibility"" of the strike action being avoided, he added.",politics
"MPs quiz aides over royal income

Senior officials at the two bodies generating private income for the Queen and Prince of Wales are to be questioned by MPs.

Aides from the Duchy of Lancaster and Duchy of Cornwall will appear before the Commons Public Accounts Committee. It has been reported they could be questioned about Prince Charles' spending on Camilla Parker Bowles. But BBC correspondent Peter Hunt said they are not responsible for how money is spent and may be unable to answer. Duchy officials, who will appear before the committee on Monday, are only responsible for generating money. The Duchy of Lancaster provides the Queen's private income, while the Duchy of Cornwall provides Prince Charles' annual income. The Duchy of Cornwall is a 140,000-acre estate across 25 counties, and also includes residential properties, shops, offices, stocks and shares. It was set up in 1337 by King Edward III to provide income for successive heirs to the throne. It covers the cost of the prince's public and private life - neither Charles, nor William and Harry, receive taxpayers' money from the Civil List. However, the Prince of Wales did receive over £4m from government departments and grants-in-aid in 2003-4. The duchy last year generated almost £12m. The prince has voluntarily paid income tax - currently 40% - since 1993.",politics
"Running around the Olympics

It was back to official duties last week in my role as an ambassador to London's 2012 Olympic bid. But I still managed to do all my marathon training.

All the sporting people on the capital's bid team think I'm mad to be taking part in the London Marathon. The bid chairman, Lord Coe, admitted he would never dream of running a marathon, even though he was an Olympic middle-distance runner.

Kelly Holmes, former hurdler Alan Pascoe and former sprinter Frankie Fredericks - who is now an IOC member - all wanted to know why anyone would want to run that far. You'd have thought all these athletes, who have been running for most of their lives, wouldn't think it would be that bad. But the only person who was positive about my intentions was Tanni Grey Thompson, who has won the London Marathon wheelchair race six times. Even though it was a very busy week entertaining the International Olympic Committee's (IOC) Evaluation Commission, I actually found my running schedule easier to follow. When I'm at home, I get distracted by all sorts of things but for the five days I was in London, I was in a pressurised situation, but I found it easy to relax by running.

On Wednesday, the presentations to the IOC team did not finish until the early evening, so I just managed to squeeze in a 45-minute run. We had an early start on Thursday because we had to visit all the Olympic sites around London, that was pretty shattering, but when we got back to the hotel, I got back on the treadmill. On Friday evening I went along to the special dinner at Buckingham Palace which was a nice occasion. I never feel guilty about eating, especially when I'm exercising. And because it was a rest day I didn't have to feel bad about missing my training either. Anyway, I managed to do another quick run on Saturday ahead of the final IOC presentations, before heading home for my daughter's birthday.

When I was in London I did all of my runs on the treadmill, which isn't the same as exercising outdoors. One of the IOC's technical staff from Australia ran alongside me one day. We talked about the Sydney Olympics and that made the time go past more quickly. I do find it quite comfortable running in the gym because there is more cushioning. But when you're gearing up to running on the road you need your body to get used to that jarring feeling when your feet hit the pavement. It was good to get out on the road for my long run on Sunday. After the week I'd had I was a bit concerned I wouldn't be able to complete it. But I coped with it very well and, even though it was bitterly cold, I put in 15-and-a-half miles - only another 11 to go then.

- This year Steve will donate all the proceeds from his London Marathon efforts to victims of the tsunami.Steve will be writing a regular column on the ups and downs of his marathon training for the BBC Sport website.He will be raising money through the Steve Redgrave Trust which supports the Association of Children's Hospices, the Children With Leukaemia charity, and the Trust's own project which aims to provide inner-city schools with rowing equipment.",sport
